Season,Date,Garden,Variety,Clump,Comments,N.plants,Tallest.Plant,Shortest.Plant,Early Tassel Development,Tassel Development,Tasseling,Silk Development,Silking,Ear Development,Comments.2008,Thinned,Removed
2010,2010-06-18,PLC,Greasy-head & Hopi Blue,30,,15,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,PLC,Greasy-head & Hopi Blue,31,,9,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,PLC,Greasy-head & Hopi Blue,32,,10,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,PLC,Greasy-head & Hopi Blue,33,,9,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,PLC,Greasy-head & Hopi Blue,34,,12,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,PLC,Greasy-head & Hopi Blue,35,,12,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,PLC,Greasy-head & Hopi Blue,36,,3,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,PLC,Greasy-head & Hopi Blue,37,,6,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,PLC,Greasy-head & Hopi Blue,38,,9,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,1,,2,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,2,,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,3,,9,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,4,,14,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,5,,8,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,6,,3,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,7,,5,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,8,,3,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,9,,2,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,10,,12,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,11,,2,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,12,,3,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,13,,3,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,14,,6,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,15,An additional clump 15A was located with 1 plant at 5 cm.,4,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,16,,4,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,17,,3,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,18,,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,19,,1,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,20,,3,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,21,,5,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,22,,13,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,23,,1,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,24,,1,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,25,,3,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,26,,3,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,27,,6,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,28,,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,29,,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,30,,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,31,,2,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,32,,3,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,33,,1,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,34,,7,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,35,,10,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,36,,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,37,,7,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,38,,3,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,39,,3,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,40,,4,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,41,,5,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,42,,4,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,43,,1,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,44,,7,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,45,,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,46,,8,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,47,,8,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,48,,2,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,49,,3,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,50,,4,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,51,,17,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,52,,12,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,53,An additional clump 53A was located with 1 plant at 5 cm.,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,54,,2,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,55,,6,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,56,,7,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,57,,7,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,58,,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,59,,3,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,60,,10,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,61,,7,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,62,,9,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,63,,2,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,64,,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,65,,7,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,66,,8,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,67,,4,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,68,,4,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,69,,4,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,70,,3,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-18,KUG,Hopi Blue,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2010,2010-06-18,KUG,Hopi Blue,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2010,2010-06-18,KUG,Hopi Blue,73,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2010,2010-06-18,KUG,Hopi Blue,74,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2010,2010-06-18,KUG,Hopi Blue,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2010,2010-06-18,KUG,Hopi Blue,76,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2010,2010-06-18,KUG,Hopi Blue,77,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2010,2010-06-25,POG,Greasy-head,1,,2,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,2,,6,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,3,reseeded and just emerging,14,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,4,,4,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,5,,6,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,6,,6,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,7,,13,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,8,,8,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,9,reseeded and just emerging,1,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,10,,11,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,11,,8,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,12,,4,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,13,,8,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,14,,4,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,15,just emerging,1,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,16,,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,17,emerging,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,18,,15,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,19,,10,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,20,,9,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,21,,10,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,22,,10,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,23,,18,45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,24,,4,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,25,,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,26,,8,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,27,,13,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,28,,8,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,29,,6,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,POG,Greasy-head,30,,10,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,1,,16,45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,2,,12,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,3,,15,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,4,,20,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,5,,10,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,6,,18,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,7,,7,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,8,,11,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,9,,19,45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,10,,20,50,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,11,,12,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,12,,11,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,13,,17,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,14,,15,50,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,15,,23,45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,16,,11,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,17,,12,45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,18,,10,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,19,,7,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,20,,14,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,21,,10,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,22,,8,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,23,,8,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,24,,7,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,25,,8,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,CDG,Hopi White,26,,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,1,,14,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,2,,13,45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,3,,14,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,4,,16,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,5,,14,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,6,,10,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,7,,15,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,8,,10,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,9,,12,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,10,,14,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,11,,8,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,12,,8,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,13,,9,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,14,,17,50,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,15,,8,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,16,,6,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,17,,9,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,18,Some of the reseeded smaller,9,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,19,,10,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,20,,10,45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,21,,12,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,22,,11,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,23,,12,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,24,,12,45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,25,"Fleabane beetles,  no damage, probably attracted to beeplant.",13,14,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,26,,17,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,27,,15,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,28,,17,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,29,,18,45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PHG,Hopi White,30,,16,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,1,,15,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,2,,11,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,3,,11,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,4,,12,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,5,,13,45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,6,,14,50,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,7,,13,55,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,8,,18,45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,9,,9,50,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,10,,5,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,11,,6,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,12,,5,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,13,,4,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,14,,6,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,15,,5,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,16,,5,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,17,,3,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,18,replanted seeds growing.,5,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,19,repalnted seeds growing,3,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,20,replanted seeds growing.,7,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,21,,3,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,22,An additional clump was noticed 22A with 2 sprouts just emerging.,4,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,23,,1,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,24,,5,45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,25,,10,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,26,,11,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,27,,17,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,28,,16,50,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,29,,6,40,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
2010,2010-06-25,PLC,Greasy-head & Hopi Blue,30,,14,50,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0
