Season,Date,Garden,Variety,Clump,Comments,N.plants,Tallest.Plant,Shortest.Plant,Early Tassel Development,Tassel Development,Tasseling,Silk Development,Silking,Ear Development,Comments.2008,Thinned,Removed
2011,2011-05-19,KUG,Hopi Blue,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,9,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,10,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,11,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,12,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,13,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,14,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,15,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,17,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,18,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,19,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,20,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,29,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,30,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,32,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,33,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,34,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,35,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-05-19,KUG,Hopi Blue,36,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0
2011,2011-06-14,POG,Hopi White,1,NA,12,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,2,NA,13,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,3,NA,16,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,4,NA,12,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,5,NA,17,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,6,NA,7,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,7,NA,9,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,8,NA,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,9,NA,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,10,NA,8,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,11,NA,3,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,12,NA,7,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,13,NA,10,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,14,NA,11,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,15,NA,9,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,16,NA,9,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,17,NA,6,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,18,NA,7,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,19,NA,6,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,20,NA,6,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,21,NA,7,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,22,NA,11,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,23,NA,5,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,24,NA,8,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,25,NA,10,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,POG,Hopi White,26,NA,10,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,1,NA,6,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,2,NA,5,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,3,NA,13,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,4,NA,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,5,stressed,14,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,6,NA,13,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,7,NA,9,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,8,Thinned from 22,15,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0
2011,2011-06-14,CDG,Hopi White,9,Thinned from 23,15,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0
2011,2011-06-14,CDG,Hopi White,10,NA,7,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,11,NA,10,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,12,NA,8,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,13,Thinned from 20,17,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0
2011,2011-06-14,CDG,Hopi White,14,Stressed,13,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,15,NA,14,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,16,NA,19,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,17,NA,13,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,18,NA,9,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,19,NA,9,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,20,NA,6,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,21,NA,9,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,22,NA,19,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,23,NA,11,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,24,NA,6,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,25,NA,15,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,CDG,Hopi White,26,NA,18,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,1,NA,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,2,NA,7,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,3,NA,7,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,4,NA,5,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,5,NA,5,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,6,NA,3,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,7,NA,6,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,8,NA,4,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,9,NA,3,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,10,NA,2,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,11,NA,6,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,12,NA,3,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,13,NA,2,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,14,NA,10,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,15,NA,8,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,16,NA,4,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,17,NA,2,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,18,NA,7,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,19,NA,4,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,20,NA,3,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,21,NA,5,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,22,NA,2,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,23,NA,5,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,24,NA,2,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,PHG,Qotsa qao,25,NA,NA,3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,1,NA,11,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,2,NA,11,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,3,NA,4,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,4,NA,8,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,5,NA,11,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,6,NA,14,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,7,NA,12,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,8,2  clumps,23,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,9,NA,9,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,10,NA,13,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,11,NA,10,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,12,NA,12,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,13,NA,13,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,14,NA,12,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,15,NA,9,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,16,Clump plus scatter from clump,10,23,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,17,2 clumps,22,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,18,NA,14,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,19,Clump plus scatter,25,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,20,2 Clumps,31,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,21,NA,9,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,22,NA,13,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,23,NA,12,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,24,NA,11,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,25,NA,10,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,26,NA,14,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,27,NA,8,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,28,NA,12,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,29,NA,12,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,30,NA,19,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,31,NA,10,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,32,NA,10,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,33,NA,14,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,34,Stressed,9,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,35,NA,12,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-14,KUG,Hopi Blue,36,Stressed,8,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,1,Trapped under hard packed soil.,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,2,NA,15,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,3,Replanted,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,4,Traped under hard packed soil.,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,5,NA,3,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,6,traped under hard packed soil,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,7,NA,2,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,8,NA,17,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,9,NA,28,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,10,NA,20,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,11,NA,6,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,12,NA,8,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,13,NA,4,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,14,NA,3,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,15,NA,9,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,16,NA,4,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,17,NA,11,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,18,NA,6,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,19,NA,9,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,20,NA,16,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,21,NA,12,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,22,NA,16,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,23,NA,16,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,24,NA,12,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,25,NA,6,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,26,NA,6,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,27,NA,16,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,28,NA,2,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,29,NA,11,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,30,NA,17,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,31,NA,14,25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,32,Traped under hard packed soil.,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,33,NA,10,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,34,NA,7,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,35,NA,3,5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,36,NA,6,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,37,NA,17,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,38,NA,7,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-16,PLC,Hopi Blue,39,NA,18,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-23,POG,Hopi White,1,Wilted,7,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-23,POG,Hopi White,2,Wilted,11,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-23,POG,Hopi White,3,NA,11,30,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-23,POG,Hopi White,4,NA,8,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-23,POG,Hopi White,5,NA,12,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-23,POG,Hopi White,6,Wilted,6,15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
2011,2011-06-23,POG,Hopi White,7,Wilted,7,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0
