Season,Garden,Variety,Clumps,Spacing (m),Clump,Net kernel weight (g),PFP experimental yield (kg/ha)
2011,PHG,Qotsa qao,25,1.5,15,0,0
2011,PHG,Qotsa qao,25,1.5,16,0,0
2011,PHG,Qotsa qao,25,1.5,17,0,0
2011,PHG,Qotsa qao,25,1.5,18,0,0
2011,PHG,Qotsa qao,25,1.5,19,0,0
2011,PHG,Qotsa qao,25,1.5,20,0,0
2011,PHG,Qotsa qao,25,1.5,21,0,0
2011,PHG,Qotsa qao,25,1.5,22,0,0
2011,PHG,Qotsa qao,25,1.5,23,0,0
2011,PHG,Qotsa qao,25,1.5,24,0,0
2011,PHG,Qotsa qao,25,1.5,25,0,0
2011,PLC,Hopi Blue,39,1.5,1,0,0
2011,PLC,Hopi Blue,39,1.5,2,0,0
2011,PLC,Hopi Blue,39,1.5,3,0,0
2011,PLC,Hopi Blue,39,1.5,4,0,0
2011,PLC,Hopi Blue,39,1.5,5,0,0
2011,PLC,Hopi Blue,39,1.5,6,0,0
2011,PLC,Hopi Blue,39,1.5,7,0,0
2011,PLC,Hopi Blue,39,1.5,8,0,0
2011,PLC,Hopi Blue,39,1.5,9,0,0
2011,PLC,Hopi Blue,39,1.5,10,0,0
2011,PLC,Hopi Blue,39,1.5,11,0,0
2011,PLC,Hopi Blue,39,1.5,12,0,0
2011,PLC,Hopi Blue,39,1.5,13,0,0
2011,PLC,Hopi Blue,39,1.5,14,0,0
2011,PLC,Hopi Blue,39,1.5,15,0,0
2011,PLC,Hopi Blue,39,1.5,16,0,0
2011,PLC,Hopi Blue,39,1.5,17,0,0
2011,PLC,Hopi Blue,39,1.5,18,0,0
2011,PLC,Hopi Blue,39,1.5,19,0,0
2011,PLC,Hopi Blue,39,1.5,20,14.399999999999999,35.99999999999999
2011,PLC,Hopi Blue,39,1.5,21,0,0
2011,PLC,Hopi Blue,39,1.5,22,0,0
2011,PLC,Hopi Blue,39,1.5,23,0,0
2011,PLC,Hopi Blue,39,1.5,24,0,0
2011,PLC,Hopi Blue,39,1.5,25,0.29999999999999993,0.7499999999999998
2011,PLC,Hopi Blue,39,1.5,26,0,0
2011,PLC,Hopi Blue,39,1.5,27,0,0
2011,PLC,Hopi Blue,39,1.5,28,0.19999999999999996,0.49999999999999983
2011,PLC,Hopi Blue,39,1.5,29,0,0
2011,PLC,Hopi Blue,39,1.5,30,0,0
2011,PLC,Hopi Blue,39,1.5,31,6.699999999999999,16.749999999999996
2011,PLC,Hopi Blue,39,1.5,32,0,0
2011,PLC,Hopi Blue,39,1.5,33,0,0
2011,PLC,Hopi Blue,39,1.5,34,0,0
2011,PLC,Hopi Blue,39,1.5,35,0,0
2011,PLC,Hopi Blue,39,1.5,36,0,0
2011,PLC,Hopi Blue,39,1.5,37,0,0
2011,PLC,Hopi Blue,39,1.5,38,0,0
2011,PLC,Hopi Blue,39,1.5,39,0,0
2011,POG,Hopi White,26,1.5,1,7.4,18.5
2011,POG,Hopi White,26,1.5,2,143.20000000000002,358
2011,POG,Hopi White,26,1.5,3,322,804.9999999999999
2011,POG,Hopi White,26,1.5,4,15.899999999999999,39.74999999999999
2011,POG,Hopi White,26,1.5,5,41.6,104
2011,POG,Hopi White,26,1.5,6,0.7999999999999998,1.9999999999999993
2011,POG,Hopi White,26,1.5,7,13.8,34.5
2011,POG,Hopi White,26,1.5,8,42.599999999999994,106.49999999999999
2011,POG,Hopi White,26,1.5,9,90.7,226.74999999999997
2011,POG,Hopi White,26,1.5,10,8.3,20.75
2011,POG,Hopi White,26,1.5,11,3.299999999999999,8.249999999999996
2011,POG,Hopi White,26,1.5,12,87.9,219.74999999999997
2011,POG,Hopi White,26,1.5,13,122.8,306.99999999999994
2011,POG,Hopi White,26,1.5,14,353.3,883.2499999999999
2011,POG,Hopi White,26,1.5,15,64.1,160.24999999999997
2011,POG,Hopi White,26,1.5,16,20.699999999999996,51.749999999999986
2011,POG,Hopi White,26,1.5,17,47.1,117.75
2011,POG,Hopi White,26,1.5,18,313.3,783.2499999999999
2011,POG,Hopi White,26,1.5,19,365.40000000000003,913.5
2011,POG,Hopi White,26,1.5,20,36,90
2011,POG,Hopi White,26,1.5,21,161.1,402.7499999999999
2011,POG,Hopi White,26,1.5,22,35.1,87.75
2011,POG,Hopi White,26,1.5,23,89.7,224.25
2011,POG,Hopi White,26,1.5,24,148.2,370.49999999999994
2011,POG,Hopi White,26,1.5,25,89.1,222.74999999999994
2011,POG,Hopi White,26,1.5,26,7.800000000000001,19.5
2012,CDG,Hopi White,21,1.5,1,0,0
2012,CDG,Hopi White,21,1.5,2,0,0
2012,CDG,Hopi White,21,1.5,3,0,0
2012,CDG,Hopi White,21,1.5,4,0,0
2012,CDG,Hopi White,21,1.5,5,0,0
2012,CDG,Hopi White,21,1.5,6,0,0
2012,CDG,Hopi White,21,1.5,7,0,0
2012,CDG,Hopi White,21,1.5,8,0,0
2012,CDG,Hopi White,21,1.5,9,0,0
2012,CDG,Hopi White,21,1.5,10,0,0
2012,CDG,Hopi White,21,1.5,11,0,0
2012,CDG,Hopi White,21,1.5,12,0,0
2012,CDG,Hopi White,21,1.5,13,0,0
2012,CDG,Hopi White,21,1.5,14,0,0
2012,CDG,Hopi White,21,1.5,15,0,0
2012,CDG,Hopi White,21,1.5,16,0,0
2012,CDG,Hopi White,21,1.5,17,0,0
2012,CDG,Hopi White,21,1.5,18,0,0
2012,CDG,Hopi White,21,1.5,19,0,0
2012,CDG,Hopi White,21,1.5,20,0,0
2012,CDG,Hopi White,21,1.5,21,0,0
2012,KUG,Hopi Blue,32,1.85,1,0,0
2012,KUG,Hopi Blue,32,1.85,2,0,0
2012,KUG,Hopi Blue,32,1.85,3,3.4000000000000004,8.5
2012,KUG,Hopi Blue,32,1.85,4,0,0
2012,KUG,Hopi Blue,32,1.85,5,0,0
2012,KUG,Hopi Blue,32,1.85,6,0,0
2012,KUG,Hopi Blue,32,1.85,7,0,0
2012,KUG,Hopi Blue,32,1.85,8,0,0
2012,KUG,Hopi Blue,32,1.85,9,0,0
2012,KUG,Hopi Blue,32,1.85,10,0,0
2012,KUG,Hopi Blue,32,1.85,11,2.5,6.25
2012,KUG,Hopi Blue,32,1.85,12,0,0
2012,KUG,Hopi Blue,32,1.85,13,11.600000000000001,29
2012,KUG,Hopi Blue,32,1.85,14,0,0
2012,KUG,Hopi Blue,32,1.85,15,0,0
2012,KUG,Hopi Blue,32,1.85,16,3,7.5
2012,KUG,Hopi Blue,32,1.85,17,8.5,21.25
2012,KUG,Hopi Blue,32,1.85,18,0.5,1.25
2012,KUG,Hopi Blue,32,1.85,19,0,0
2012,KUG,Hopi Blue,32,1.85,20,0,0
2012,KUG,Hopi Blue,32,1.85,21,0,0
2012,KUG,Hopi Blue,32,1.85,22,0,0
2012,KUG,Hopi Blue,32,1.85,23,2.8,7
2012,KUG,Hopi Blue,32,1.85,24,0.3,0.7499999999999999
2012,KUG,Hopi Blue,32,1.85,25,0,0
2012,KUG,Hopi Blue,32,1.85,26,0,0
2012,KUG,Hopi Blue,32,1.85,27,0,0
2012,KUG,Hopi Blue,32,1.85,28,0,0
2012,KUG,Hopi Blue,32,1.85,29,0,0
2012,KUG,Hopi Blue,32,1.85,30,0,0
2012,KUG,Hopi Blue,32,1.85,31,0,0
2012,KUG,Hopi Blue,32,1.85,32,0,0
2012,PHG,Hopi White,20,1.5,1,0,0
2012,PHG,Hopi White,20,1.5,2,0,0
2012,PHG,Hopi White,20,1.5,3,0,0
2012,PHG,Hopi White,20,1.5,4,0,0
2012,PHG,Hopi White,20,1.5,5,0,0
2012,PHG,Hopi White,20,1.5,6,0,0
2012,PHG,Hopi White,20,1.5,7,0,0
2012,PHG,Hopi White,20,1.5,8,0,0
2012,PHG,Hopi White,20,1.5,9,0,0
2012,PHG,Hopi White,20,1.5,10,0,0
2012,PHG,Hopi White,20,1.5,11,0,0
2012,PHG,Hopi White,20,1.5,12,0,0
2012,PHG,Hopi White,20,1.5,13,0,0
2012,PHG,Hopi White,20,1.5,14,0,0
2012,PHG,Hopi White,20,1.5,15,0,0
2012,PHG,Hopi White,20,1.5,16,0,0
2012,PHG,Hopi White,20,1.5,17,0,0
2012,PHG,Hopi White,20,1.5,18,0,0
2012,PHG,Hopi White,20,1.5,19,0,0
2012,PHG,Hopi White,20,1.5,20,0,0
2012,PLC,Hopi Blue,23,1.75,1,0,0
2012,PLC,Hopi Blue,23,1.75,2,0,0
2012,PLC,Hopi Blue,23,1.75,3,0,0
2012,PLC,Hopi Blue,23,1.75,4,0,0
2012,PLC,Hopi Blue,23,1.75,5,0,0
2012,PLC,Hopi Blue,23,1.75,6,0,0
2012,PLC,Hopi Blue,23,1.75,7,0,0
2012,PLC,Hopi Blue,23,1.75,8,0,0
2012,PLC,Hopi Blue,23,1.75,9,0,0
2012,PLC,Hopi Blue,23,1.75,10,0,0
2012,PLC,Hopi Blue,23,1.75,11,0,0
2012,PLC,Hopi Blue,23,1.75,12,0,0
2012,PLC,Hopi Blue,23,1.75,13,0,0
2012,PLC,Hopi Blue,23,1.75,14,0,0
2012,PLC,Hopi Blue,23,1.75,15,0,0
2012,PLC,Hopi Blue,23,1.75,16,0,0
2012,PLC,Hopi Blue,23,1.75,17,0,0
2012,PLC,Hopi Blue,23,1.75,18,0,0
2012,PLC,Hopi Blue,23,1.75,19,0,0
2012,PLC,Hopi Blue,23,1.75,20,0,0
2012,PLC,Hopi Blue,23,1.75,21,0,0
2012,PLC,Hopi Blue,23,1.75,22,0,0
2012,PLC,Hopi Blue,23,1.75,23,0,0
2012,POG,Hopi White,20,1.5,1,0,0
2012,POG,Hopi White,20,1.5,2,0,0
2012,POG,Hopi White,20,1.5,3,0,0
2012,POG,Hopi White,20,1.5,4,0,0
2012,POG,Hopi White,20,1.5,5,0,0
2012,POG,Hopi White,20,1.5,6,0,0
2012,POG,Hopi White,20,1.5,7,0,0
2012,POG,Hopi White,20,1.5,8,0,0
2012,POG,Hopi White,20,1.5,9,0,0
2012,POG,Hopi White,20,1.5,10,0,0
2012,POG,Hopi White,20,1.5,11,0,0
2012,POG,Hopi White,20,1.5,12,0,0
2012,POG,Hopi White,20,1.5,13,0,0
2012,POG,Hopi White,20,1.5,14,0,0
2012,POG,Hopi White,20,1.5,15,0,0
2012,POG,Hopi White,20,1.5,16,0,0
2012,POG,Hopi White,20,1.5,17,0,0
2012,POG,Hopi White,20,1.5,18,0,0
2012,POG,Hopi White,20,1.5,19,0,0
2012,POG,Hopi White,20,1.5,20,0,0
2013,CDG,Hopi White,27,1.75,1,0,0
2013,CDG,Hopi White,27,1.75,2,214.5,536.25
2013,CDG,Hopi White,27,1.75,3,274.90000000000003,687.25
2013,CDG,Hopi White,27,1.75,4,2.7999999999999994,6.999999999999998
2013,CDG,Hopi White,27,1.75,5,46.3,115.74999999999999
2013,CDG,Hopi White,27,1.75,6,41.6,103.99999999999999
2013,CDG,Hopi White,27,1.75,7,58,145
